Fuel Type Code,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude
ELEC,NY,,1,1,40.83414,-73.37998
ELEC,NY,,1,1,41.94909,-74.03185
ELEC,NY,,1,,43.128557,-78.696197
ELEC,NH,,1,,42.953204,-71.44115
ELEC,NY,,1,,41.40859,-74.413372
ELEC,NY,,1,1,40.919104,-73.776645
ELEC,MO,,1,1,38.5937,-90.53288
ELEC,MO,,1,,38.967693,-92.334399
ELEC,MO,,1,,39.267153,-94.666038
ELEC,MO,,1,,38.90124,-94.34926
ELEC,MO,,1,,39.780953,-94.800709
ELEC,MO,,1,1,38.5207,-90.343967
ELEC,MO,,1,1,38.797781,-90.598753
ELEC,NC,,2,,35.597527,-82.560582
ELEC,NC,,6,,35.597377,-82.549206
ELEC,NC,,6,,35.499836,-82.522586
ELEC,AR,,1,,36.34538,-94.182742
ELEC,AR,,1,,35.09414,-92.4223
ELEC,AR,,2,,36.11277,-94.14429
ELEC,AR,,1,,35.320472,-94.397408
ELEC,AR,,1,,34.453266,-93.066286
ELEC,AR,,1,,35.804632,-90.67099
ELEC,AR,,1,,34.711439,-92.404311
ELEC,AR,,1,,34.810013,-92.205719
ELEC,AR,,1,,34.20392,-92.00651
ELEC,CA,,2,,33.577103,-117.723844
ELEC,CT,,2,,41.190701,-73.166282
ELEC,CT,,1,,41.997574,-72.574713
ELEC,CT,,1,1,41.791382,-72.656681
ELEC,CT,,2,,41.814316,-72.507845
ELEC,CT,,1,,41.568122,-73.098764
ELEC,CT,,3,1,41.59057,-72.67628
ELEC,CT,,1,,41.209761,-73.083686
ELEC,CT,,1,1,41.3608,-72.87153
ELEC,CT,,1,1,41.309276,-72.383105
ELEC,CT,,1,1,41.46741,-72.81745
ELEC,CT,,2,1,41.30746,-72.96825
ELEC,CT,,1,,41.820371,-72.869319
ELEC,CT,,1,1,41.258992,-73.435546
ELEC,FL,,2,1,26.073774,-80.361864
ELEC,CT,,1,,41.728247,-72.188445
ELEC,IA,,1,,41.997327,-93.610192
ELEC,IA,,1,,42.513038,-92.440119
ELEC,IA,,1,,42.04722,-91.68115
ELEC,IA,,1,,41.558296,-90.578545
ELEC,IA,,1,,42.43972,-96.35929
ELEC,WA,,1,,46.590246,-120.500687
ELEC,MA,,2,,42.410782,-70.996891
ELEC,MA,,2,,42.132105,-70.916995
ELEC,NC,,2,,35.052556,-78.880206
ELEC,VA,,2,,38.861644,-77.064159
ELEC,WA,,2,,47.868914,-121.987449
ELEC,CA,,1,,37.702909,-121.91835
ELEC,KY,,2,,37.76161,-84.27373
ELEC,KY,,1,,37.105179,-84.079467
ELEC,KY,,1,,37.997336,-84.441827
ELEC,KY,,1,,37.657747,-84.784008
ELEC,LA,,1,,30.004818,-90.16093
ELEC,IA,,2,,41.645241,-91.545962
ELEC,WA,,4,,48.673466,-121.261467
ELEC,WV,,1,,37.815464,-81.185243
ELEC,NE,,1,,41.264912,-96.187831
ELEC,NJ,,2,1,40.784797,-74.193494
ELEC,NJ,,1,,40.991256,-74.347338
ELEC,NJ,,1,,40.807195,-74.371329
ELEC,NJ,,2,,40.48774,-74.86328
ELEC,NJ,,1,,40.263381,-74.292408
ELEC,NJ,,1,,39.982438,-74.808764
ELEC,NJ,,1,,40.229274,-74.672155
ELEC,NJ,,1,,40.850992,-74.075092
ELEC,NJ,,2,1,40.696469,-74.219681
ELEC,NJ,,1,,40.42832,-74.192387
ELEC,NJ,,1,,39.701442,-74.271282
ELEC,NJ,,1,1,40.40938,-74.506017
ELEC,NJ,,1,,40.228608,-74.068718
ELEC,NJ,,1,1,40.630184,-74.433373
ELEC,NJ,,1,,40.929732,-74.71888
ELEC,NJ,,1,,39.961373,-74.180868
ELEC,NJ,,1,1,40.894133,-74.232511
ELEC,NJ,,2,1,41.053216,-74.120288
ELEC,NJ,,1,,39.462013,-75.043179
ELEC,NJ,,3,,39.83206,-75.1581
ELEC,OH,,1,,40.978905,-81.494254
ELEC,OH,,1,,41.402746,-81.552724
ELEC,OH,,1,1,41.01099,-80.66209
ELEC,OH,,1,,41.41606,-83.65173
ELEC,OH,,1,,39.285136,-84.447192
ELEC,OH,,1,,39.228991,-84.588623
ELEC,OH,,1,,39.295523,-84.311517
ELEC,OH,,1,1,40.05704,-82.88562
ELEC,OH,,2,,41.11975,-81.48296
ELEC,OH,,1,,39.63909,-84.22202
ELEC,OH,,1,,40.523001,-81.489388
ELEC,OH,,2,1,39.329217,-84.517152
ELEC,OH,,1,,41.058412,-83.614262
ELEC,OH,,1,1,40.03176,-83.12544
ELEC,OH,,1,,40.757603,-84.146368
ELEC,OH,,1,,40.759025,-82.567985
ELEC,OH,,1,,41.519706,-81.461226
ELEC,OH,,2,1,41.13413,-81.79356
ELEC,OH,,1,,41.68165,-81.339516
ELEC,OH,,1,,41.409652,-81.938059
ELEC,OH,,1,,41.423584,-82.088115
ELEC,OH,,1,,41.248333,-81.362879
ELEC,OH,,1,,41.675335,-83.684803
ELEC,OH,,1,,39.888695,-84.218465
ELEC,OH,,1,,41.263756,-80.782876
ELEC,SC,,4,,32.787311,-79.930037
ELEC,SC,,2,,32.777245,-79.933619
ELEC,SC,,2,,32.790806,-79.938
ELEC,SC,,2,,33.799792,-79.01138
ELEC,SC,,2,,33.841727,-79.051177
ELEC,SC,,1,,33.661672,-78.937739
ELEC,SC,,2,,34.977,-80.9771
ELEC,SC,,2,,34.924189,-81.02889
ELEC,SC,,2,,34.948192,-81.927953
ELEC,SC,,2,,34.949604,-81.933288
ELEC,SC,,2,,34.954092,-81.933172
ELEC,SC,,2,,34.716959,-81.621094
ELEC,SC,,2,,33.836216,-79.048195
ELEC,SC,,1,,34.987457,-81.060145
ELEC,VA,,1,,38.271867,-77.493368
ELEC,IL,,2,,40.784164,-89.623657
ELEC,LA,,1,,31.296699,-92.516114
ELEC,LA,,1,,30.439653,-91.085484
ELEC,LA,,1,,32.556206,-93.724758
ELEC,MA,,1,,42.119685,-72.626476
ELEC,MA,,1,1,42.499069,-71.119302
ELEC,MS,,1,,32.280561,-90.032108
ELEC,MS,,1,,31.57815,-90.46374
ELEC,MS,,1,,33.520806,-88.362801
ELEC,MS,,1,,33.40083,-91.00818
ELEC,MS,,1,,33.525183,-90.207653
ELEC,MS,,1,,33.785742,-89.852801
ELEC,MS,,1,,30.425992,-89.091508
ELEC,MS,,1,,31.3178137,-89.3946827
ELEC,MS,,1,,32.273401,-90.194078
ELEC,MS,,1,,32.39278,-90.144432
ELEC,MS,,1,,30.37367,-88.53998
ELEC,MS,,1,,30.513154,-89.663644
ELEC,MS,,1,,32.325412,-90.866422
ELEC,NC,,2,,35.221981,-80.839984
ELEC,NC,,2,,35.323848,-80.773027
ELEC,LA,,1,,30.445288,-90.083166
ELEC,LA,,1,,30.50375,-90.48208
ELEC,LA,,1,,30.165233,-92.083374
ELEC,LA,,1,,30.003547,-90.165986
ELEC,LA,,1,,32.500127,-92.07881
ELEC,LA,,1,,30.05165,-89.95182
ELEC,LA,,1,,30.512581,-92.070331
ELEC,MA,,2,1,42.182748,-71.850396
ELEC,MA,,1,1,41.73883,-70.58621
ELEC,MA,,1,1,42.063356,-71.058186
ELEC,MA,,1,1,42.17889,-72.575914
ELEC,MA,,1,1,42.34039,-72.60616
ELEC,MA,,2,1,41.976052,-70.7127
ELEC,MA,,1,1,42.51942,-71.70076
ELEC,MA,,1,1,42.509982,-71.008978
ELEC,MA,,1,1,42.351115,-71.500717
ELEC,MA,,1,1,42.412492,-71.106619
ELEC,MA,,1,1,41.960366,-71.342187
ELEC,MA,,2,1,42.165417,-70.887748
ELEC,MA,,1,1,42.192081,-71.1849002
ELEC,MA,,1,,42.445108,-73.256216
ELEC,MA,,1,1,42.25353,-70.99149
ELEC,MA,,1,1,41.904046,-71.017203
ELEC,HI,,4,,21.3837724,-157.9406068
ELEC,HI,,4,,21.29029,-157.839362
ELEC,HI,,4,,21.307588,-157.860698
ELEC,HI,,2,,21.3284758,-158.0136575
ELEC,HI,,8,,21.28609,-157.84001
ELEC,HI,,4,,21.28344,-157.83783
ELEC,HI,,2,,21.278247,-157.827342
ELEC,HI,,2,,21.27784145,-157.7864063
ELEC,HI,,2,,21.286596,-157.807802
ELEC,HI,,2,,21.336826,-157.917527
ELEC,HI,,2,,21.280988,-157.828268
ELEC,HI,,1,,21.278818,-157.825031
ELEC,HI,,1,,21.27858,-157.832725
ELEC,HI,,1,,21.269797,-157.822152
ELEC,HI,,1,,21.294867,-157.8408
ELEC,HI,,3,,21.280349,-157.828812
ELEC,HI,,4,,20.97289,-156.67797
ELEC,HI,,12,,21.70444,-157.99679
ELEC,HI,,4,,19.8281808,-155.9948956
ELEC,HI,,4,,19.65101,-156.00357
ELEC,HI,,2,,20.73361,-156.45222
ELEC,HI,,4,,19.99483,-155.82305
ELEC,HI,,4,,20.00707,-155.8247
ELEC,HI,,2,,21.874944,-159.456719
ELEC,HI,,8,,20.92587,-156.69357
ELEC,HI,,2,,21.965581,-159.357212
ELEC,HI,,1,,21.96805,-159.35694
ELEC,HI,,2,,22.212721,-159.476393
ELEC,HI,,4,,22.222851,-159.46862
ELEC,HI,,4,,20.67927,-156.44165
ELEC,HI,,2,,20.884721,-156.488527
ELEC,HI,,3,,21.42579,-157.99713
ELEC,MI,,2,,42.670667,-83.220974
ELEC,CA,,2,,38.379983,-120.807672
ELEC,GA,,1,,33.020179,-83.912616
ELEC,FL,,1,,27.083031,-82.42344
ELEC,WI,,1,,43.3440922,-90.3889595
ELEC,NC,,2,2,35.97079,-78.95668
ELEC,OH,,2,,40.794689,-81.462403
ELEC,SC,,3,,34.111189,-80.896093
ELEC,SD,,2,,44.076491,-103.189869
ELEC,CA,9,2,,37.768766,-122.468341
ELEC,CA,,12,,37.36217973,-121.8995386
ELEC,GA,,3,1,31.98687,-81.13263
ELEC,GA,,1,,32.423702,-81.791801
ELEC,GA,,1,,30.857666,-83.950487
ELEC,GA,,1,,31.441223,-83.524911
ELEC,GA,,1,,30.88359,-83.26967
ELEC,GA,,1,,32.210564,-82.391607
ELEC,HI,,2,,21.336212,-157.913447
ELEC,HI,,2,,21.304625,-157.853919
ELEC,HI,,2,,21.275234,-157.821849
ELEC,CO,,2,1,39.70234,-104.86539
ELEC,CO,,3,1,40.025019,-105.258915
ELEC,CO,,2,1,39.59426,-104.87253
ELEC,CO,,1,1,38.81236,-104.75642
ELEC,CO,,1,1,38.93113,-104.81125
ELEC,CO,,1,,37.269708,-107.907728
ELEC,CO,,1,1,40.39443,-104.736034
ELEC,CO,,1,,39.732606,-105.163711
ELEC,CO,,1,,39.626641,-105.090506
ELEC,CO,,1,1,40.151989,-105.108644
ELEC,CO,,1,1,38.312144,-104.640891
ELEC,CT,,2,1,41.69949,-72.8947
ELEC,CT,,2,,41.749499,-72.639362
ELEC,CT,,1,,41.277368,-72.871663
ELEC,CT,,2,,41.763294,-72.678633
ELEC,CT,,3,,41.054155,-73.541625
ELEC,DE,,3,1,39.663533,-75.605014
ELEC,DE,,1,1,39.687222,-75.740488
ELEC,FL,,1,1,26.966836,-82.076851
ELEC,FL,,1,,27.911345,-82.728797
ELEC,FL,,1,,28.024503,-82.738817
ELEC,FL,,1,,26.23871,-80.251886
ELEC,FL,,1,1,29.215495,-81.10534
ELEC,FL,,2,1,26.53942,-81.87056
ELEC,FL,,1,,27.377265,-80.326861
ELEC,FL,,1,,29.689296,-82.318596
ELEC,FL,,1,1,30.32348,-81.52433
ELEC,FL,,1,1,30.17231,-81.54441
ELEC,FL,,1,1,28.09809,-81.949333
ELEC,FL,,1,1,28.82269,-81.78743
ELEC,FL,,1,2,28.72491,-81.31669
ELEC,FL,,1,,30.782356,-85.245729
ELEC,FL,,1,,28.101637,-80.614492
ELEC,FL,,1,,28.21583,-82.739071
ELEC,FL,,1,1,29.171608,-82.161506
ELEC,FL,,2,,28.3984649,-81.4537093
ELEC,FL,,1,1,28.551681,-81.424557
ELEC,FL,,1,1,28.56946,-81.27722
ELEC,FL,,1,1,28.38053,-81.403658
ELEC,FL,,1,1,29.66355,-81.65595
ELEC,FL,,1,,30.188966,-85.656853
ELEC,FL,,1,,30.47414,-87.249675
ELEC,FL,,1,,26.21375,-80.10699
ELEC,FL,,1,2,26.211419,-81.744746
ELEC,FL,,1,1,26.78169,-80.09769
ELEC,FL,,1,,26.680654,-80.198008
ELEC,FL,,2,1,29.844721,-81.323289
ELEC,FL,,2,,27.818805,-82.678474
ELEC,FL,,1,,27.298292,-82.499125
ELEC,FL,,1,1,30.46103,-84.22128
ELEC,FL,,1,1,28.60304,-80.80927
ELEC,FL,,1,,27.090886,-82.433092
ELEC,FL,,1,,28.23835,-82.344239
ELEC,GA,,1,,31.57122,-84.125568
ELEC,GA,,4,,33.9064807,-84.4639319
ELEC,GA,,1,,33.515068,-82.067573
ELEC,GA,,1,1,33.940287,-83.49648
ELEC,GA,,1,1,33.58773,-85.05346
ELEC,GA,,1,1,32.539843,-84.965676
ELEC,GA,,1,,33.66597615,-84.03435213
ELEC,GA,,1,1,33.10604,-83.25782
ELEC,AL,,1,,34.290864,-86.244855
ELEC,AL,,1,,31.318556,-86.45545
ELEC,AL,,1,,32.559745,-85.50088
ELEC,AL,,1,,33.363169,-87.007652
ELEC,AL,,2,,33.512147,-86.816519
ELEC,AL,,1,,33.624698,-86.686454
ELEC,AL,,1,,32.888783,-86.622664
ELEC,AL,,1,,31.231097,-85.447945
ELEC,AL,,1,,31.30476,-85.819992
ELEC,AL,,1,1,34.83467,-87.62902
ELEC,AL,,1,1,33.981374,-86.007245
ELEC,AL,,1,,34.748967,-86.690944
ELEC,AL,,1,,30.669173,-88.12657
ELEC,AL,,1,,33.594279,-85.876568
ELEC,CA,,1,,37.57792,-122.341931
ELEC,CA,,1,,37.287593,-121.946908
ELEC,CA,,4,1,37.70271,-121.91118
ELEC,CA,,2,,33.11587,-117.11955
ELEC,CA,,2,1,38.24415,-122.0795
ELEC,CA,,2,,33.72323,-116.324409
ELEC,CA,,15,,34.063383,-118.35808
ELEC,CA,,1,1,34.049006,-117.547161
ELEC,HI,,6,,21.2782458,-157.8320917
ELEC,HI,,18,,21.975084,-159.369044
ELEC,IA,,1,,41.5829247,-90.5713513
ELEC,ID,,1,1,43.61912,-116.29094
ELEC,ID,,1,1,43.5069,-111.99969
ELEC,IL,,1,1,42.139843,-87.996655
ELEC,IL,,1,,40.459154,-88.966191
ELEC,IL,,1,,38.533452,-89.172979
ELEC,IL,,1,,41.78586,-87.8685
ELEC,IL,,1,,42.226647,-88.306745
ELEC,IL,,1,,39.876,-88.95908
ELEC,IL,,1,,41.856583,-89.489398
ELEC,IL,,1,,41.807887,-88.024848
ELEC,IL,,1,,42.033769,-88.255193
ELEC,IL,,1,,40.973058,-90.383695
ELEC,IL,,2,,41.886523,-88.309239
ELEC,IL,,1,,41.904021,-88.068043
ELEC,IL,,1,1,41.79828,-88.37145
ELEC,IL,,1,,41.920486,-88.284011
ELEC,IN,,1,,40.4277617,-86.9162607
ELEC,IN,,1,,40.4244203,-86.9103211
ELEC,IN,,1,,40.4296753,-86.9120266
ELEC,KS,,1,,39.116404,-94.746998
ELEC,KY,,1,,37.997336,-84.441827
ELEC,LA,,1,,29.937545,-90.127308
ELEC,NM,1,,,35.61229,-106.0323
ELEC,ME,,2,,44.434846,-68.369482
ELEC,ME,,1,,43.937921,-69.963454
ELEC,CA,,1,,34.100456,-117.54918
ELEC,IL,,3,,40.49813,-88.991628
ELEC,NC,,1,,35.334675,-81.892822
ELEC,NC,,1,2,35.261109,-81.139708
ELEC,NC,,1,1,36.06075,-79.87665
ELEC,NC,,1,1,35.57103079,-77.40756525
ELEC,NC,,2,,35.316931,-82.461565
ELEC,NC,,1,,35.301937,-82.440374
ELEC,NC,,2,1,35.71014,-81.32118
ELEC,NC,,1,,34.761337,-77.381386
ELEC,NC,,1,,35.64569,-82.296916
ELEC,NC,,1,,35.048239,-77.014397
ELEC,NC,,1,,36.323241,-79.686657
ELEC,NC,,1,,36.42331,-77.635287
ELEC,NC,,1,,34.91796,-79.74493
ELEC,NC,,1,,36.480616,-80.616003
ELEC,NC,,1,1,35.64439,-80.48845
ELEC,NC,,1,1,35.44411,-79.1282
ELEC,NC,,1,,35.161067,-79.421191
ELEC,NC,,1,1,35.94869,-78.53696
ELEC,NC,,1,,36.149969,-81.202184
ELEC,NC,,1,,34.24769,-77.865815
ELEC,NC,,1,2,35.75623,-77.97586
ELEC,NC,,1,1,36.179741,-80.275364
ELEC,OK,,1,,35.266483,-97.487255
ELEC,OK,,1,,35.570933,-97.670511
ELEC,OK,,1,1,35.39114,-97.50904
ELEC,OK,,1,,36.021596,-95.887791
ELEC,OR,1,1,,45.464636,-122.698892
ELEC,SC,,1,,34.550557,-82.674669
ELEC,SC,,1,,33.48633,-81.931813
ELEC,SC,,1,,32.788017,-80.017363
ELEC,SC,,1,,34.8261215,-82.5649691
ELEC,SC,,1,,34.187015,-79.812422
ELEC,SC,,1,,34.81781,-82.341027
ELEC,SC,,1,,34.22319,-82.18908
ELEC,SC,,1,1,33.753917,-78.965658
ELEC,SC,,1,,32.934522,-80.039343
ELEC,SC,,1,,33.538342,-80.834906
ELEC,SC,,1,,33.42625,-79.15778
ELEC,SC,,1,,34.945197,-80.969333
ELEC,SC,,1,,34.971931,-81.936956
ELEC,SC,,1,,33.956113,-80.385874
ELEC,NC,,1,,35.167774,-80.742259
ELEC,NC,,1,,35.111292,-80.881867
ELEC,NC,,1,,35.525966,-82.927696
ELEC,NC,,1,1,35.467117,-80.872205
ELEC,NC,,4,,35.99289,-78.9014
ELEC,NC,,1,,36.339936,-76.244936
ELEC,IL,,1,1,42.05569,-87.75808
ELEC,IL,,1,,41.598505,-87.5824
ELEC,IL,,2,,39.757002,-89.740821
ELEC,IN,,1,1,41.60466,-87.111
ELEC,IN,,1,,41.68630049,-86.01214256
ELEC,IN,,1,,37.977669,-87.499701
ELEC,IN,,1,1,39.98386,-86.00525
ELEC,IN,,1,,41.12267,-85.154261
ELEC,IN,,1,1,39.7794,-86.04639
ELEC,IN,,1,1,39.64479,-86.1318
ELEC,IN,,1,,40.418149,-86.837951
ELEC,IN,,2,,41.47017,-87.28437
ELEC,IN,,1,,41.707652,-86.186717
ELEC,IN,,1,2,41.497662,-87.470113
ELEC,IN,,1,,41.274967,-85.852782
ELEC,KS,,1,,38.929774,-95.261724
ELEC,KS,,1,,39.16835,-96.60002
ELEC,KS,,1,,38.77118,-97.61415
ELEC,KS,,1,,39.03305,-95.68228
ELEC,KS,,1,,37.679034,-97.217163
ELEC,KY,,1,1,38.472192,-82.626259
ELEC,KY,,1,1,39.00319,-84.65435
ELEC,KY,,1,2,38.185647,-85.642223
ELEC,NC,,2,,35.70458,-79.781748
ELEC,NC,,1,,35.547866,-82.599474
ELEC,NC,,1,,35.619218,-82.320192
ELEC,NC,,1,,36.222859,-81.63402
ELEC,NC,,1,1,35.73859,-78.81293
ELEC,IL,,1,,42.050116,-88.097379
ELEC,IL,,1,,41.548858,-88.12682
ELEC,IL,,1,,42.271355,-87.949478
ELEC,IL,,1,,42.267854,-88.98865
ELEC,IL,,1,,41.505031,-87.748285
ELEC,IL,,1,,39.45973,-88.37647
ELEC,IL,,1,1,41.90699,-87.85403
ELEC,IL,,1,,41.473755,-90.504579
ELEC,IL,,1,1,41.76702,-88.18772
ELEC,IL,,1,1,42.01155,-87.771151
ELEC,IL,,1,,41.720728,-87.728594
ELEC,IL,,1,,41.602458,-87.827796
ELEC,IL,,1,,40.777601,-89.630469
ELEC,IL,,1,1,41.35242,-89.12457
ELEC,IL,,1,1,38.85882,-90.06678
ELEC,IA,,2,,41.941296,-91.67738
ELEC,SC,,1,,33.547058,-81.6535
ELEC,NC,,2,,35.950629,-79.063354
ELEC,NC,,6,,36.04236,-79.09323
ELEC,NC,,6,,36.073889,-79.100586
ELEC,OH,,1,,39.963572,-83.0025
ELEC,UT,,7,,40.749027,-111.911084
ELEC,OH,,1,,39.973748,-83.006367
ELEC,MA,,2,,41.280829,-70.09553
ELEC,MA,,3,,41.258249,-70.063098
ELEC,TX,,1,,26.20814,-98.202844
ELEC,UT,,2,1,40.67308,-111.88948
ELEC,UT,,1,1,40.8592,-111.90256
ELEC,VA,,3,1,36.86525,-76.41779
ELEC,VA,,,1,36.75306,-76.2475
ELEC,VA,,5,1,37.304917,-77.392372
ELEC,VA,,1,,36.59588,-79.39687
ELEC,VA,,1,,37.385661,-79.243911
ELEC,VA,,1,,38.422471,-78.838899
ELEC,VA,,1,1,37.61341,-77.33577
ELEC,VA,,1,,37.151806,-76.531052
ELEC,VA,,1,2,36.8662,-76.20968
ELEC,VA,,1,1,37.650319,-77.609022
ELEC,VA,,1,,36.629501,-79.860071
ELEC,VA,,2,2,38.46878,-77.40007
ELEC,VA,,1,,38.11898,-79.0686
ELEC,VA,,2,1,36.83882,-76.10243
ELEC,VA,,3,1,38.62938,-77.27396
ELEC,FL,,1,,27.737752,-82.707812
ELEC,FL,,1,,28.75658,-81.3459
ELEC,FL,,2,,27.744,-82.7475
ELEC,MD,,1,,39.312935,-76.734569
ELEC,MD,,1,,39.296284,-76.509019
ELEC,MD,,1,1,38.919138,-76.718428
ELEC,MD,,1,1,39.21308,-76.94426
ELEC,MD,,1,,39.008053,-76.929772
ELEC,MD,,1,1,39.28255,-76.80843
ELEC,MD,,1,1,39.1731,-76.61949
ELEC,MD,,2,2,39.605636,-77.687979
ELEC,MD,,1,,39.10165651,-76.82296929
ELEC,MD,,1,,39.43853,-76.80284
ELEC,MD,,1,1,39.4404,-76.62571
ELEC,MD,,2,1,38.630057,-76.9056
ELEC,MN,,1,2,44.86482,-93.43809
ELEC,MN,,2,1,45.03541,-93.04357
ELEC,NC,,1,,35.82973,-78.7646
ELEC,NY,,1,,40.816267,-73.625869
ELEC,PA,,3,,40.620508,-75.503287
ELEC,PA,,1,,40.48737,-78.40132
ELEC,PA,,1,,40.002954,-75.280533
ELEC,PA,,1,,40.780079,-80.390267
ELEC,PA,,1,1,39.92547,-77.62036
ELEC,PA,,3,1,40.10354,-75.30774
ELEC,PA,,1,,40.046627,-75.433254
ELEC,PA,,1,,40.334144,-75.13824
ELEC,PA,,1,1,40.09081,-76.34792
ELEC,PA,,1,,42.030304,-80.062158
ELEC,PA,,1,,40.026519,-75.633967
ELEC,PA,,1,,40.182893,-74.86217
ELEC,PA,,1,,40.138619,-75.006859
ELEC,PA,,1,,40.302578,-79.503192
ELEC,PA,,1,,40.252987,-76.820183
ELEC,PA,,1,,41.252329,-80.451653
ELEC,PA,,1,,40.622852,-79.160508
ELEC,PA,,1,,40.1076293,-75.12416154
ELEC,PA,,1,,40.338996,-76.447073
ELEC,PA,,1,,40.217505,-75.548137
ELEC,PA,,1,1,40.22533,-75.23273
ELEC,PA,,1,,41.247703,-76.833589
ELEC,PA,,1,1,40.43142,-79.81425
ELEC,PA,,1,,40.319868,-79.941664
ELEC,PA,,1,,40.758961,-77.876218
ELEC,PA,,1,1,40.2108,-75.10535
ELEC,PA,,1,1,40.1891,-80.21358
ELEC,PA,,2,2,40.33236522,-76.09201986
ELEC,PA,,1,1,40.610785,-80.053089
ELEC,PA,,1,,41.242652,-75.847205
ELEC,RI,20,10,,41.582116,-71.49459
ELEC,SD,,1,,43.543947,-96.777236
ELEC,TN,,1,,35.226101,-88.224729
ELEC,TX,,1,1,30.30312,-95.46655
ELEC,VA,,1,,36.949705,-81.066941
ELEC,WA,,2,,45.63017,-122.504
ELEC,WI,,1,,44.786055,-91.461683
ELEC,WI,,1,,44.482051,-87.965722
ELEC,WI,,1,,42.968589,-88.048579
ELEC,WI,,1,,43.808128,-91.252894
ELEC,WI,,1,,42.943999,-87.949983
ELEC,WI,,1,,43.97868,-88.58441
ELEC,WI,,1,,43.69309,-87.75791
ELEC,WI,,1,,43.024144,-88.207716
ELEC,KS,,2,,39.048,-95.674347
ELEC,KS,,6,,39.076033,-95.723478
ELEC,KS,,2,,39.088891,-95.645101
ELEC,KS,,2,,37.686731,-97.334925
ELEC,KS,,2,,37.695062,-97.313754
ELEC,KS,,2,,38.935654,-95.226631
ELEC,KS,,1,,39.192486,-96.612271
ELEC,KS,,1,,37.223118,-95.683942
ELEC,KS,,2,,38.97130639,-94.85996454
ELEC,KS,,1,,37.825334,-96.852057
ELEC,KS,,1,,38.043338,-97.349011
ELEC,KS,,1,,38.063975,-97.884172
ELEC,KS,,1,,37.096241,-97.040242
ELEC,KS,,1,,38.23899,-95.6886
ELEC,KS,,1,,37.790387,-97.522657
ELEC,MD,,2,,39.368244,-76.652339
ELEC,NC,,1,,35.562735,-82.63133
ELEC,NC,,2,,35.483554,-83.31624
ELEC,NC,,1,,35.294913,-82.432913
ELEC,FL,,2,,28.086753,-82.492624
ELEC,CA,,2,,34.93214,-120.4207
ELEC,CA,,1,,38.32398,-122.709121
ELEC,PA,,2,,40.437014,-79.758458
ELEC,PA,,1,,40.454312,-79.948765
ELEC,CA,,2,,33.69276,-117.9183
ELEC,CA,,2,,34.02828,-118.2778
ELEC,CA,,2,,33.9492,-118.385
ELEC,CA,,6,,35.25211177,-120.6859747
ELEC,DE,2,,,38.77933,-75.1355
ELEC,GA,,1,,34.874075,-83.940478
ELEC,SC,,1,,34.001648,-81.02549
ELEC,CT,,2,,41.386805,-72.436701
ELEC,SC,,1,,33.982717,-81.062436
ELEC,SC,,1,,33.995092,-81.025669
ELEC,SC,,1,,33.995532,-81.034805
ELEC,SC,,1,,33.992388,-81.029594
ELEC,SC,,1,,33.992298,-81.027736
ELEC,SC,1,1,,33.631596,-78.958897
ELEC,SC,,1,,34.769584,-80.407834
ELEC,IN,,1,,37.97128,-87.569702
ELEC,IN,,6,,37.973291,-87.570076
ELEC,IN,,1,,37.970358,-87.570711
ELEC,MI,,2,,42.627653,-82.94761
ELEC,NC,,1,,35.563115,-82.630535
ELEC,NC,,1,,35.306506,-82.421425
ELEC,CA,,3,,33.91743,-117.889
ELEC,CA,,1,,35.28059,-120.657
ELEC,CA,,6,,38.34962,-121.987
ELEC,MA,,2,,42.55235,-70.962101
ELEC,NM,1,1,,35.68451,-105.948
ELEC,HI,,1,,19.714462,-155.03839
ELEC,HI,,2,,19.700189,-155.081706
ELEC,HI,,2,,21.331652,-157.919905
ELEC,HI,,1,,21.278841,-157.823158
ELEC,HI,,3,,21.39330307,-157.7426308
ELEC,HI,,1,,20.74801081,-156.4439806
ELEC,HI,,1,,20.7422,-156.896039
ELEC,HI,,2,,21.978146,-159.349042
ELEC,HI,,1,2,20.885721,-156.504489
ELEC,MA,,2,,42.543673,-71.466175
ELEC,NJ,3,3,,40.745046,-74.26042
ELEC,OH,,1,,41.375435,-83.623149
ELEC,OH,,1,,41.382179,-83.642274
ELEC,OH,,1,,41.376854,-83.644407
ELEC,OH,,1,,41.375364,-83.649802
ELEC,OH,,1,,41.373994,-83.649364
ELEC,OH,,1,,41.373695,-83.651523
ELEC,CA,,4,,38.13437,-121.2884
ELEC,CA,,3,,34.13867,-117.9869
ELEC,CA,,1,,34.152947,-118.965356
ELEC,CA,,6,,34.0616,-117.5935
ELEC,CA,,2,,34.049341,-117.82341
ELEC,CA,,50,,38.553545,-121.4561
ELEC,CA,,3,,34.511036,-117.325348
ELEC,CT,,1,,41.370989,-72.054118
ELEC,CT,,2,,41.331117,-73.472615
ELEC,CT,,4,,41.056092,-73.537286
ELEC,CT,,3,,41.052215,-73.540733
ELEC,CT,,3,,41.051637,-73.542499
ELEC,CT,,1,,41.803497,-73.121223
ELEC,CT,,1,,41.759108,-72.744596
ELEC,CT,,1,,41.760873,-72.740521
ELEC,CT,,1,,41.192802,-73.43124
ELEC,MI,,1,,42.57181646,-83.25019
ELEC,MI,,2,,42.484615,-83.09264
